,name,brand,categories,marketName,depotName,price,updateDate,mesafe_km
Pasta,Pasta Süsü 40 gr Kenton,Kenton,"Pasta Yapma Ürünleri, Un Ve Bakliyatlar, Pasta Yap",hakmar,Selamlıüsküdar,29.5,2025-05-02 10:14,0
Pasta,Vanilinli Pasta Kreması 140 gr Daphne,Daphne,"0412-toz Tatlı Ve Pi̇şi̇rme Yardımcıları, 041207-pasta Kreması, 04-bakliyat Ve Unlu Mamuller",bim,Bağlarbaşıgaziosmanpaşa,31.0,2025-05-02 10:14,0
Pasta,Pasta Altı Kakao 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Çukurçeşme Gaziosmanpaşa Istanbul,52.0,2025-05-02 10:14,0
Pasta,Pasta Altı Sade 280 gr Nimet,Nimet,"Hazır Unlu Mamuller, Pasta Altı, Un Ve Unlu Mamuller",a101,Çukurçeşme Gaziosmanpaşa Istanbul,52.0,2025-05-02 10:14,0
Pasta,Myfresh Pasta Altı Sade 280 gr,Myfresh,"Unlu Mamuller Servis, Kuru Pastalar Ve Kek Çeşi̇tleri̇, Pasta Altı Kekler, Paketli Unlu Mamüller",migros,Mjet Merkez Mh Gop Istanbul,63.45,2025-05-02 10:14,0
Pasta,Myfresh Pasta Altı Kakaolu 280 gr,Myfresh,"Unlu Mamuller Servis, Kuru Pastalar Ve Kek Çeşi̇tleri̇, Pasta Altı Kekler, Paketli Unlu Mamüller",migros,Mjet Merkez Mh Gop Istanbul,63.45,2025-05-02 10:14,0
Pasta,Migros Mozaik Pasta 150 gr,Migros,"Pl Unlu Mamuller Servis Kıpa, Pl Paketli Unlu Mamüller, Pl Yaş Pasta, Pl Pasta Çeşi̇tleri̇",migros,Mjet Merkez Mh Gop Istanbul,64.4,2025-05-02 10:14,0
Pasta,Pasta Mozaik 450 gr Sbu,Sbu,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selamlıüsküdar,69.5,2025-05-02 10:14,0
Pasta,Dondurma Mozaik Pasta 550g Tadıtam,Tadıtam,"1711-dondurulmuş Ürünler, 171122-dond. Pasta, 17-grup Spot",bim,Bağlarbaşıgaziosmanpaşa,89.0,2025-05-02 10:14,0
Pasta,Pasta Yaş Ev Yapımı Tadında 400 gr Ella,Ella,"Un Ve Bakliyatlar, Yaş Pasta Ve Benzer, Yaş Pasta",hakmar,Selamlıüsküdar,99.5,2025-05-02 10:14,0
Pasta,Untad Pasta altı Kakaolu 280 gr,Untad,"Kuru Pasta Kek Çeşitleri, Pasta-ekmek, Taze Gıdalar, Kurabıyeler",carrefour,Istanbul Vıa Venezıa Süper,99.5,2025-05-02 10:14,0
Pasta,Dond.dubai Pasta 600g Coquette,Coquette,"1107-dondurulmuş Pasta & Tatlılar, 110701-dond. Pasta, 11-dondurulmuş Ürünler",bim,Bağlarbaşıgaziosmanpaşa,199.5,2025-05-02 10:14,0
